id,probability
424,0.8970286324620247
426,0.36583035765215755
427,0.5490962609183043
429,0.3138696774840355
439,0.4822531547397375
444,0.48778802272863686
447,0.5926731410436332
448,0.5116020157001913
449,0.4472140714060515
455,0.6932577586267143
467,0.04375351942144334
481,0.7764578312635422
483,0.7366365741472691
484,0.1693005848210305
487,0.34025027696043253
488,0.3221225878223777
494,0.021749644307419658
496,0.9481832752935588
498,0.40496097248978913
502,0.5269383520353585
503,0.07839532452635467
504,0.8134500463493168
509,0.1970720300450921
512,0.24577661254443228
513,0.2579532840754837
515,0.9906037598848343
525,0.330563090974465
534,0.9022954795509577
539,0.9231279154773802
540,0.1544083207845688
541,0.16011046920903027
542,0.3048805498983711
546,0.17270722007378936
548,0.07804587157443166
551,0.3934820145368576
561,0.10284537146799266
565,0.8052128897979856
574,0.8016035004984587
575,0.8718474942725152
579,0.8493950664997101
590,0.27834414690732956
591,0.044340708293020725
592,0.4348160254303366
594,0.6327370945364237
595,0.41951326094567776
596,0.15123723610304296
597,0.3650951224844903
600,0.23352246545255184
603,0.36699649202637374
610,0.9476075281854719
614,0.10762492031790316
618,0.41249575931578875
624,0.2965553130488843
634,0.9247153052128851
636,0.3343253033235669
640,0.1625485138501972
644,0.045167076867073774
655,0.2654116463381797
656,0.7725729886442423
658,0.5938089399132878
659,0.652499274816364
664,0.546591536141932
667,0.009152793092653155
668,0.7599175788927823
669,0.46638031653128564
670,0.9230200338643044
671,0.05536451516672969
673,0.3544561534654349
674,0.9444095999933779
675,0.2833475284278393
677,0.4947066071908921
680,0.8489347104914486
683,0.0379023679997772
687,0.27591285901144147
691,0.7698935132939368
692,0.9340191390365362
693,0.01534289913251996
697,0.47544681816361845
703,0.04461578489281237
704,0.8724271687678993
708,0.04259026632644236
709,0.538904330926016
716,0.8270780714228749
721,0.18135518953204155
722,0.9278197796083987
727,0.13963134703226388
732,0.07471505063585937
739,0.40056241070851684
748,0.4964263131842017
751,0.6944080393295735
752,0.35362543258816004
753,0.6424714457243681
757,0.09866637224331498
758,0.8490767651237547
766,0.35280447639524937
767,0.13731481018476188
768,0.4027233028318733
771,0.5863221199251711
777,0.2757927989587188
780,0.5099450924899429
781,0.7871859050355852
783,0.7024253504350781
788,0.1366295162588358
815,0.39638362848199904
818,0.31688129412941635
827,0.30640273028984666
832,0.18171834526583552
842,0.5022534166928381
846,0.6469247962813824
849,0.8371859847102314
851,0.8093928913585842
859,0.7654359843581915
866,0.07938068127259612
869,0.7951902358327061
870,0.09776258491910994
871,0.6340774230193347
876,0.15546151786111295
878,0.8978752573020756
885,0.9732748786918819
887,0.48809344228357077
888,0.08395942440256476
890,0.7285383471753448
894,0.6700578823219985
905,0.5736791435629129
908,0.7473838562145829
912,0.8780272679869086
915,0.8105938658118248
916,0.3233852779958397
925,0.09225000068545341
930,0.300751339411363
931,0.2090818346478045
933,0.8633126451168209
941,0.45084943040274084
942,0.1098686819896102
946,0.4686144997831434
951,0.14455776195973158
952,0.06263013742864132
967,0.17544581182301044
969,0.5345546444877982
970,0.9307906795293093
979,0.8148146376479417
982,0.3740973637904972
983,0.8528303555212915
984,0.023040897445753217
987,0.13073897105641663
989,0.2936432952992618
995,0.6664544341620058
996,0.14047069195657969
998,0.2966683281119913
1000,0.8607767811045051
1011,0.27866158937104046
1013,0.8609866995830089
1016,0.1877638273872435
1022,0.08591666538268328
1030,0.9496958765666932
1048,0.01036634505726397
1051,0.4331268584355712
1064,0.5882836361415684
1069,0.45023575727827847
1071,0.5763714269269258
1073,0.005700881127268076
1075,0.7153723153751343
1081,0.3211528901010752
1082,0.29141079098917544
1085,0.4615671287756413
1087,0.6454752930440009
1088,0.5869182867463678
1091,0.09557867585681379
1094,0.09300934383645654
1095,0.6262690348085016
1099,0.44275902514345944
1105,0.8615833153016865
1110,0.11766214040108025
1114,0.2648738264106214
1115,0.7289080899208784
1116,0.9842025639954954
1128,0.024440144654363394
1133,0.5826683789491653
1137,0.5947465884964913
1140,0.6910321516916156
1146,0.3414107409771532
1147,0.49282997846603394
1161,0.11265883641317487
1164,0.45806867396458983
1166,0.916311495937407
1167,0.06641351385042071
1169,0.6529943197965622
1185,0.6416091984137893
1191,0.9015674176625907
1196,0.3446846236474812
1200,0.924672506051138
1201,0.10538595891557634
1202,0.6019783283118159
1203,0.605799148324877
1206,0.02084560366347432
1213,0.9653276007156819
1217,0.5258558127097785
1219,0.4328464681748301
1224,0.1976421969011426
1225,0.804635985288769
1228,0.010247418889775872
1229,0.12084351084195077
1230,0.80325598269701
1234,0.8033684191759676
1235,0.9993828348815441
1240,0.3156546244863421
1242,0.27891306788660586
1247,0.9217313297558576
1250,0.6368944628629833
1257,0.22791058430448174
1259,0.3069529733620584
1261,0.8408586627338082
1263,0.5074010656680912
1265,0.5137334610335529
1269,0.5517199607565999
1271,0.4006345164962113
1277,0.9621622655540705
1279,0.5288624993991107
1280,0.6757963260170072
1281,0.46508994908072054
1289,0.6273487093858421
1296,0.8605897917877883
1299,0.04197671893052757
1305,0.7057880198117346
1307,0.058822119142860174
1315,0.2870205140206963
1327,0.8540205073077232
1332,0.8678636262193322
1334,0.6348309044260532
1337,0.4156010232400149
1341,0.2917427122592926
1347,0.5832035685889423
1361,0.8654928419273347
1366,0.09579107048921287
1374,0.37204816681332886
1375,0.9495484109502286
1376,0.7482160411309451
1378,0.6018688746262342
1386,0.6136889061890543
1399,0.06535039027221501
1403,0.03945723548531532
1405,0.8604727725032717
1407,0.21361631341278553
1409,0.04538968205451965
1416,0.8729969072155654
1417,0.915950070368126
1422,0.25409267586655915
1423,0.05042148078791797
1425,0.7176506740506738
1435,0.2766430014744401
1441,0.0497021172195673
1443,0.8086680837441236
1446,0.03598508262075484
1447,0.2776740430854261
1450,0.8230910135898739
1454,0.65198232838884
1463,0.3301579379476607
1464,0.025308665120974183
1469,0.20375537942163646
1479,0.6675457884557545
1483,0.3182460831012577
1485,0.7241794706787914
1487,0.5546754396054894
1497,0.12189452955499291
1510,0.05387783283367753
1511,0.501872053835541
1514,0.40321595524437726
1515,0.4941687216050923
1518,0.36796068819239736
1519,0.543737793341279
1521,0.6710597611963749
1524,0.8797743073664606
1525,0.50020254496485
1531,0.3792143175378442
1536,0.37430659076198936
1555,0.8453370970673859
1558,0.4922219249419868
1559,0.6901906284037977
1563,0.2554540317505598
1571,0.04805349954403937
1572,0.5012043407186866
1573,0.3578173581045121
1582,0.20489255152642727
1583,0.7697587802540511
1598,0.015137470792979002
1601,0.5685681430622935
1607,0.9543557374272496
1611,0.9116068861912936
1619,0.9832048730459064
1620,0.2518700920045376
1622,0.6996500384993851
1625,0.6898205068428069
1628,0.3216918066609651
1634,0.7614907727111131
1635,0.7357389563694596
1637,0.7571724897716194
1641,0.8258007448166609
1642,0.6139544385951012
1645,0.09368339064531028
1647,0.9294854409527034
1649,0.6782425891142339
1659,0.3210342244710773
1663,0.1625960108358413
1675,0.17149135516956449
1677,0.8235383147839457
1686,0.3086987347342074
1692,0.8651349886786193
1694,0.6269276433158666
1696,0.11296915309503675
1701,0.1853358573280275
1710,0.01484445994719863
1714,0.41705671697854996
1716,0.1319397883489728
1721,0.3001745396759361
1731,0.4233608436770737
1732,0.5605090628378093
1736,0.8792977619450539
1738,0.4707715518306941
1743,0.5878312140703201
1745,0.42398437089286745
1747,0.34489496890455484
1749,0.15433410182595253
1750,0.1435436843894422
1752,0.89004498696886
1754,0.7206700516398996
1755,0.22214497649110854
1758,0.6910219178535044
1761,0.3390111834742129
1767,0.5707786097191274
1772,0.9403813967946917
1776,0.38315563928335905
1783,0.6744762100279331
1790,0.30218089185655117
1791,0.22014104016125202
1800,0.5965417728293687
1801,0.42038054019212723
1804,0.7038914072327316
1811,0.9249292931053787
1813,0.8066305732354522
1814,0.005495133344084024
1816,0.7711395991500467
1817,0.38145357207395136
1819,0.7374252558220178
1830,0.6645028518978506
1841,0.7811544907744974
1843,0.9841143756639212
1852,0.07805214636027813
1859,0.5787373909261078
1862,0.07788158650510013
1864,0.712261920562014
1866,0.09968668059445918
1868,0.9576973444782197
1871,0.9247221329715103
1873,0.4817468002438545
1878,0.17032981640659273
1880,0.6538737835362554
1882,0.5715156260412186
1883,0.7829681450966746
1894,0.030955165158957243
1898,0.8010288251098245
1904,0.07986622303724289
1909,0.5406976214144379
1912,0.7584787080995739
1915,0.6558086040895432
1916,0.6848551440052688
1925,0.8302813479676843
1930,0.13061659154482186
1933,0.6319925058633089
1941,0.9503362076357007
1948,0.3154283694457263
1949,0.05322609771974385
1967,0.7682514393236488
1973,0.02376528806053102
1976,0.1156640537083149
1977,0.4331111619248986
1981,0.4650971833616495
1982,0.8777588536031544
1985,0.5098514896817505
1986,0.6342448061332107
1988,0.49573215446434915
1992,0.4435457894578576
1996,0.4889198683667928
1998,0.3629231813829392
2000,0.23060899996198714
2002,0.9753257448319346
2003,0.6858013379387558
2004,0.2229595745448023
2008,0.6502096874173731
2010,0.7599963250104338
2014,0.23040027800016105
2019,0.14063496072776616
2020,0.2235632746014744
2022,0.1590324304997921
2031,0.915823562303558
2035,0.9952157251536846
2036,0.023902215529233217
2047,0.8021349974442273
2051,0.5094041984993964
2055,0.39517869241535664
2058,0.04482496902346611
2061,0.7287509532179683
2062,0.8919878841843456
2067,0.8485571821220219
2075,0.8854953476693481
2078,0.8806748033966869
2080,0.9957452705129981
2083,0.002311272779479623
2086,0.48867434565909207
2088,0.1518440826330334
2089,0.10560197057202458
2091,0.719906204380095
2093,0.9142992761917412
2098,0.8040984075050801
2099,0.2164910815190524
2101,0.735303808003664
2106,0.783684441819787
2109,0.2981654691975564
2112,0.243624436436221
2122,0.5722732222639024
2123,0.3065063999965787
2129,0.5262478066142648
2139,0.9080743070226163
2143,0.43650651164352894
2153,0.60888714250177145
2160,0.1733095245435834
2164,0.44043764169327915
2165,0.8230188090819865
2169,0.9977159348782152
2181,0.9109494760632515
2193,0.3642662023194134
2194,0.021362839732319117
2195,0.36211096588522196
2200,0.04393272357992828
2206,0.6490473449230194
2207,0.11267069121822715
2210,0.18001371016725898
2211,0.04115120158530772
2212,0.2606753211002797
2214,0.9687056909315288
2220,0.7759491465985775
2221,0.07276104227639735
2225,0.11806173203513026
2239,0.34595559793524444
2241,0.5033479505218565
2242,0.7546941407490522
2243,0.07419695914722979
2253,0.2122189763467759
2255,0.9362274690065533
2258,0.30050624115392566
2259,0.33298098132945597
2261,0.3241714190226048
2267,0.4406410881783813
2268,0.28439631569199264
2269,0.270026114070788
2290,0.16966602439060807
2295,0.8315361386630684
2299,0.4229353968985379
2310,0.41307397093623877
2312,0.40550597570836544
2323,0.3537461245432496
2325,0.17927619256079197
2332,0.23860602942295372
2337,0.29664897569455206
2345,0.06836552754975855
2346,0.14524881402030587
2347,0.44055620580911636
2348,0.8935145041905344
2349,0.2835203595459461
2350,0.13439527247101068
2352,0.6213857401162386
2356,0.7911048410460353
2362,0.9154132998082787
2365,0.3056050259619951
2367,0.9912690343335271
2371,0.32920721056871116
2372,0.36452840524725616
2375,0.7133972158189863
2381,0.33791066030971706
2384,0.045419550966471434
2394,0.16490636207163334
2398,0.4545121709816158
2400,0.5188440368510783
2405,0.18204947863705456
2406,0.4383305483497679
2410,0.8273672081995755
2411,0.07675512949936092
2417,0.914222260704264
2422,0.5436547596473247
2425,0.5075694860424846
2429,0.9073229201603681
2434,0.7695270837284625
2436,0.3285205499269068
2437,0.8504747399128973
2444,0.9976308576297015
2450,0.009547976776957512
2451,0.8842508080415428
2453,0.5934083419851959
2458,0.7899528262205422
2461,0.2852888398338109
2465,0.3635039129294455
2466,0.7372271085623652
2475,0.9477697231341153
2476,0.28866283665411174
2480,0.3244663439691067
2482,0.35353903053328395
2488,0.5457049214746803
2490,0.9740500852931291
2492,0.07661513844504952
2497,0.7864312175661325
2498,0.3730575309600681
2499,0.8669321776833385
2503,0.17744632181711495
2508,0.24913977785035968
2509,0.261616577161476
2510,0.4928983384743333
2518,0.41116967354901135
2520,0.14760817284695804
2521,0.8937742176931351
2538,0.7588679834734648
2544,0.15434282319620252
2551,0.9566374304704368
2554,0.8983475011773407
2555,0.42979504633694887
2556,0.2807047695387155
2561,0.5948872352018952
2564,0.02621011296287179
2565,0.9393046656623483
2573,0.8613833505660295
2575,0.7385041071102023
2576,0.39281677757389843
2577,0.3525622165761888
2584,0.148108801105991
2586,0.696610054699704
2589,0.8350496606435627
2590,0.13000906654633582
2598,0.018528234446421266
2600,0.1697854739613831
2601,0.4835957991890609
2606,0.19308517244644463
2609,0.07911405432969332
2611,0.13511811243370175
2615,0.5763879336882383
2616,0.06003308086656034
2621,0.2887608618475497
2623,0.7423758606892079
2625,0.9783216607756913
2626,0.1523651082534343
2643,0.8182453846093267
2644,0.8353640916757286
2648,0.43026351230219007
2651,0.9964761030860245
2652,0.9457857115194201
2655,0.402493161149323
2659,0.5272115080151707
2660,0.5517685899976641
2663,0.6929124228190631
2664,0.8672638095449656
2667,0.8281103614717722
2669,0.3265894236974418
2673,0.7735177879221737
2674,0.12727645481936634
2675,0.28715436323545873
2684,0.6617756730411202
2686,0.9049538734834641
2687,0.06605488294735551
2689,0.24149367841891944
2700,0.4606271297670901
2707,0.5907193699385971
2717,0.3023263472132385
2718,0.5627982208970934
2726,0.7398293451406062
2734,0.9904057669918984
2736,0.5828088070265949
2746,0.4136651228182018
2747,0.3976266863755882
2748,0.9295627961400896
2752,0.6777559269685298
2754,0.10822017677128315
2758,0.6842708089388907
2762,0.8681499215308577
2767,0.17684734100475907
2769,0.49485274381004274
2772,0.47994520887732506
2773,0.6953726140782237
2774,0.8905542022548616
2779,0.826332475990057
2781,0.30922157340683043
2782,0.7687943377532065
2785,0.29441763181239367
2787,0.1533222529105842
2795,0.7889962755143642
2796,0.858066662447527
2798,0.6470405135769397
2800,0.18825169745832682
2801,0.9372657085768878
2803,0.5604513129219413
2809,0.15807067439891398
2811,0.8475603417027742
2812,0.3602127954363823
2819,0.08879406959749758
2830,0.8543923974502832
2832,0.7112628610339016
2836,0.7924669964704663
2838,0.06669105240143836
2839,0.47351177386008203
2843,0.9242222397588193
2846,0.9259592578746378
2848,0.9581584283150733
2854,0.392129288520664
2856,0.22813319810666144
2861,0.7638414627872407
2864,0.2503127786330879
2867,0.7623267490416765
2871,0.3984018701594323
2876,0.3973459026310593
2877,0.49421095638535917
2890,0.7623307460453361
2891,0.3948469487950206
2897,0.6800376099999994
2900,0.3422380269039422
2906,0.608531138394028
2911,0.748167302692309
2919,0.6747546575497836
2922,0.18800916685722768
2939,0.3936682725325227
2945,0.598263043910265
2952,0.9442136252764612
2955,0.4968020797241479
2958,0.7238354054279625
2963,0.3428595543373376
2964,0.061730948043987155
2965,0.7434816602617502
2969,0.9746893395204097
2973,0.4937606428284198
2974,0.9661787389777601
2978,0.5152295120060444
2985,0.8605042744893581
2986,0.09181279269978404
2989,0.703660286962986
2992,0.5576699625235051
2997,0.16460520983673632
3011,0.7699925580527633
3012,0.1874137173872441
3019,0.498941611032933
3025,0.07164998864755034
3026,0.6466091687325388
3027,0.09339372953400016
3038,0.7524999014567584
3041,0.6774791681673378
3044,0.2797472723759711
3046,0.31544541544280946
3060,0.4362104432657361
3061,0.03937941021285951
3065,0.19353359611704946
3071,0.4972133703995496
3072,0.9191149235703051
3075,0.020459270803257823
3078,0.48552182503044605
3084,0.6911026071757078
3089,0.63352538831532
3098,0.11230686819180846
3103,0.5921268397942185
3109,0.6002288700547069
3111,0.2424037829041481
3112,0.8766040592454374
3115,0.3708444854710251
3117,0.11969153466634452
3119,0.9453572595957667
3121,0.10050842049531639
3122,0.8378773205913603
3129,0.7714447802864015
3131,0.8538038113620132
3132,0.34280947828665376
3138,0.09497987641952932
3143,0.4555936739780009
3148,0.2894533616490662
3152,0.2049511894583702
3153,0.9747907030396163
3154,0.531280186958611
3166,0.6730696181766689
3175,0.9816508046351373
3180,0.6628337798174471
3182,0.636225494556129
3184,0.9314491332042962
3185,0.7469277384225279
3188,0.488920992705971
3196,0.5647977956105024
3197,0.13524909038096666
3199,0.7369466121308506
3203,0.360405498649925
3210,0.4545291012618691
3212,0.65086515317671
3214,0.13463005772791803
3218,0.6298533319495618
3228,0.7569924695417285
3232,0.9621623987331986
3236,0.3050512832123786
3237,0.9866363424807787
3238,0.8191826986148953
3242,0.36452327435836196
3244,0.6595268687233329
3245,0.31675963615998626
3251,0.3304721333552152
3257,0.993813592242077
3258,0.9990906219463795
3264,0.49631659337319434
3265,0.34335607290267944
3266,0.4799264897592366
3270,0.7218001582659781
3271,0.3200292643159628
3276,0.6516816113144159
3277,0.6652935831807554
3283,0.6369654617737979
3285,0.5816791572142392
3288,0.1262666939292103
3291,0.2579761438537389
3294,0.40393187501467764
3297,0.06393422302789986
3302,0.3573665083386004
3304,0.2521821348927915
3307,0.6070170879829675
3309,0.42118453537113965
3325,0.7857871763408184
3326,0.05588344018906355
3339,0.8763598934747279
3350,0.03800409892573953
3352,0.4601615716237575
3353,0.8128027776256204
3363,0.9561520179267973
3367,0.5857585743069649
3370,0.08465239661745727
3378,0.3534991533961147
3382,0.8871639191638678
3386,0.1646811778191477
3387,0.41320498241111636
3392,0.2501095582265407
3396,0.6534016076475382
3397,0.2237820120062679
3402,0.6844016241375357
3403,0.510092348093167
3404,0.9359739201609045
3405,0.6336675216443837
3408,0.28347379178740084
3409,0.06420125416480005
3417,0.601494810776785
3426,0.6063672818709165
3428,0.9632606680970639
3429,0.9720456048380584
3440,0.691519120009616
3447,0.2964041018858552
3452,0.39826695853844285
3455,0.14357225154526532
3458,0.5869879755191505
3470,0.7479761526919901
3471,0.9774629368912429
3473,0.6862973580136895
3482,0.31129282154142857
3483,0.628444358240813
3486,0.7145423346664757
3488,0.8250277149491012
3492,0.7206812389194965
3493,0.1580236393492669
3497,0.26950235944241285
3499,0.4046114790253341
3503,0.3710666559636593
3506,0.20605412498116493
3520,0.5768660055473447
3536,0.9213371155783534
3537,0.7640814657788724
3544,0.06911663175560534
3545,0.683603483485058
3554,0.3642184189520776
3562,0.72673424705863
3564,0.5360789238475263
3565,0.22289229673333466
3567,0.8301368502434343
3570,0.1177149205468595
3571,0.6391366543248296
3573,0.4762992076575756
3577,0.9430241952650249
3579,0.32633322570472956
3580,0.6201332262717187
3582,0.3316243898589164
3584,0.8475457669701427
3590,0.060796661768108606
3594,0.020043511409312487
3595,0.9326037210412323
3598,0.930364684201777
3601,0.8697901121340692
3609,0.7617718921974301
3614,0.9077588869258761
3616,0.08409738657064736
3619,0.3692147512920201
3625,0.4024918933864683
3627,0.2912268005311489
3628,0.8147089336998761
3633,0.47263024211861193
3634,0.7573738240171224
3636,0.5936555452644825
3638,0.9644300343934447
3641,0.7343932916410267
3648,0.3577918668743223
3652,0.9948566416278481
3654,0.1847662841901183
3664,0.038187166675925255
3668,0.3211237001232803
3675,0.3552250321954489
3676,0.5976845589466393
3687,0.10269028902985156
3688,0.707967028953135
3689,0.09388444013893604
3690,0.9068454331718385
3699,0.35563489398919046
3700,0.7010978320613503
3701,0.0664517714176327
3702,0.25266030128113925
3705,0.06450964719988406
3706,0.8614734036382288
3707,0.8402296858839691
3712,0.3335118629038334
3717,0.9671132890507579
3718,0.31568186334334314
3720,0.685622431570664
3725,0.3885229879524559
3735,0.5201632722746581
3737,0.5428787018172443
3746,0.23170116380788386
3747,0.4487871958408505
3748,0.7508500867988914
3758,0.5618007299490273
3761,0.5713427860755473
3762,0.008967805188149214
3763,0.018015198642387986
3768,0.5805669054389
3769,0.9218041345011443
3770,0.6010658568702638
3771,0.9465986255090684
3773,0.4973400302696973
3780,0.8686561663635075
3784,0.48729634121991694
3796,0.04104864434339106
3799,0.33754497254267335
3800,0.8872043171431869
3804,0.6444557528011501
3805,0.3408019950147718
3812,0.6789357222151011
3813,0.8593599530868232
3815,0.593242782400921
3818,0.579991920851171
3820,0.20475688786245883
3822,0.2595881943125278
3825,0.8579414316918701
3828,0.030341952107846737
3830,0.6270718651358038
3833,0.8424263061024249
3839,0.09569869376718998
3843,0.6483639737125486
3846,0.3340558251366019
3859,0.06138888536952436
3862,0.17756755650043488
3864,0.08506644330918789
3870,0.4978954433463514
3871,0.5741413698997349
3872,0.6901574092917144
3874,0.40678165247663856
3881,0.995068525429815
3883,0.2968621754553169
3889,0.8797005333472043
3891,0.45284827472642064
3894,0.7602362632751465
3906,0.4192378839943558
3917,0.16897829109802842
3924,0.5481731104664505
3933,0.26521398266777396
3936,0.37559116911143064
3943,0.22575275995768607
3948,0.22411020356230438
3957,0.8206703588366508
3960,0.1930386342573911
3967,0.6680347505025566
3970,0.5285557629540563
3974,0.5677426676265895
3975,0.3901467667892575
3979,0.846630168845877
3985,0.45523719070479274
3986,0.22629577363841236
3994,0.08587354188784957
3999,0.269634370226413
4002,0.525947094662115
4004,0.4857807557564229
4015,0.7969477630686015
4021,0.44922909373417497
4031,0.637699811020866
4038,0.09624287742190063
4045,0.6585827905219048
4046,0.9938142944592983
4055,0.047863434068858624
4059,0.5682736965827644
4070,0.7077860129065812
4074,0.7676927868742496
4081,0.9376815573778003
4083,0.25986900413408875
4084,0.7063419576734304
4093,0.15289882058277726
4110,0.5578542370349169
4112,0.35602707928046584
4121,0.9018691601231694
4122,0.13266554730944335
4124,0.5262066887225956
4125,0.9054950582794845
4133,0.26154171652160585
4140,0.3131883260793984
4142,0.4270064071752131
4147,0.4575193647760898
4148,0.48898616805672646
4149,0.5791248513851315
4152,0.3284502911847085
4153,0.8796173958107829
4154,0.10917926346883178
4156,0.16916819312609732
4158,0.457789515145123
4166,0.3520681329537183
4167,0.36269718036055565
4170,0.3518193541094661
4176,0.7286278463434428
4183,0.14501827722415328
4186,0.3995131882838905
4187,0.8205023426562548
4188,0.47754475800320506
4197,0.7503359224647284
4198,0.6739446686115116
4199,0.2800358578097075
4200,0.5074534984305501
4201,0.6277558205183595
4202,0.8306032244581729
4204,0.18563143350183964
4207,0.06256928923539817
4209,0.7137213994283229
4213,0.9954581500496715
4215,0.6571975944098085
4217,0.7030465919524431
4225,0.9062840421684086
4230,0.3018380163703114
4234,0.9473096765577793
4235,0.7913435115478933
4237,0.08852929132990539
4242,0.4463470468763262
4252,0.6850857911631465
4254,0.7851471798494458
4257,0.6020160664338619
4263,0.6532125410158187
4265,0.05193550675176084
4267,0.5885551127139479
4270,0.1594532986637205
4273,0.0764581395778805
4277,0.8927136573474854
4280,0.40680880728177726
4288,0.5400471950415522
4295,0.3216659158933908
4300,0.6162786530330777
4304,0.5302611291408539
4305,0.13903285609558225
4307,0.8053071794565767
4308,0.3880470709409565
4309,0.7777810678817332
4318,0.19640505546703935
4320,0.6284523119684309
4322,0.42106572072952986
4325,0.43480214360170066
4328,0.45580274728126824
4329,0.7810354379471391
4331,0.8609707723371685
4333,0.7259823167696595
4339,0.8161804573610425
4348,0.2049988096114248
4349,0.2861869523767382
4354,0.8411866857204586
4363,0.8818009430542588
4366,0.05834901914931834
4369,0.6111765538807958
4377,0.19238867657259107
4378,0.2179931802675128
4384,0.41309896018356085
4388,0.8188687476795167
4395,0.010100752813741565
4396,0.39231315185315907
4400,0.3105632800143212
4412,0.17438486637547612
4420,0.05974667682312429
4422,0.5640891429502517
4428,0.08997050602920353
4436,0.43560995999723673
4437,0.739919365150854
4439,0.7295786545146257
4450,0.13097911421209574
4453,0.007788583403453231
4456,0.8576525123789907
4457,0.6404167502187192
4460,0.6311663486994803
4466,0.9218826193828136
4469,0.701618246268481
4480,0.5425792939495295
4483,0.2943892281036824
4497,0.406495351344347
4498,0.36706543690524995
4499,0.6898276500869542
4502,0.1370109561830759
4512,0.15081576560623944
4516,0.18283890024758875
4522,0.23200051253661513
4524,0.36388017050921917
4530,0.3457337408326566
4537,0.4993750706780702
4539,0.6973950455430895
4543,0.05258964584209025
4544,0.3003424189519137
4553,0.32317538000643253
4557,0.5300881918519735
4558,0.576641982421279
4562,0.7217561076395214
4564,0.8120026430115104
4567,0.2686871513724327
4571,0.3142857579514384
4576,0.09593240870162845
4579,0.05612462083809078
4587,0.6540652245748788
4589,0.6273777394089848
4591,0.33119766507297754
4608,0.9085336511489004
4615,0.7002319658640772
4618,0.553377240896225
4621,0.9587769699282944
4623,0.1745470091700554
4631,0.5607518826145679
4632,0.7581764622591436
4634,0.7385241461452097
4647,0.3308333498425782
4649,0.8760354940313846
4653,0.6467845207080245
4655,0.2260470176115632
4667,0.024518663994967937
4683,0.207728078821674
4687,0.1940042374189943
4690,0.7282448790501803
4694,0.427357125794515
4696,0.2208634875714779
4705,0.47901025833562016
4713,0.7734118546359241
4714,0.9115792224183679
4727,0.73616851307451725
4731,0.8526926734484732
4734,0.42971297702752054
4735,0.4828468202613294
4737,0.38391748908907175
4746,0.5705577658955008
4752,0.19416482653468847
4758,0.04461302421987057
4761,0.4023137919139117
4763,0.6523944691289216
4769,0.37553717801347375
4770,0.09730864898301661
4773,0.6292364206165075
4775,0.6996563605498523
4781,0.7249729582108557
4782,0.45872698770835996
4786,0.4413553464692086
4787,0.3371201145928353
4789,0.9632537262514234
4793,0.08110372233204544
4802,0.9681251947768033
4803,0.8316488473210484
4804,0.3904500617645681
4806,0.6080097598023713
4809,0.4342626538127661
4815,0.737198521848768
4817,0.6172872944734991
4825,0.9257292412221432
4830,0.1263377268332988
4843,0.8990904376842082
4846,0.18758128862828016
